time,observable,value,cut,channel,gamma,model,N,m_over_g,x,initial_state,quench
5.0,entropy_vn,1.4056216929376288,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.0,mean_abs_L,0.27951035732843726,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.1000000000000005,entropy_vn,1.4217735284354105,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.1000000000000005,mean_abs_L,0.2958828551454286,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.2,entropy_vn,1.4342423357797254,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.2,mean_abs_L,0.31243961238242574,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.300000000000001,entropy_vn,1.4412950186075024,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.300000000000001,mean_abs_L,0.3199960273600555,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.4,entropy_vn,1.455344331321533,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.4,mean_abs_L,0.31337335460495663,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.5,entropy_vn,1.4868700372254637,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.5,mean_abs_L,0.2952203602324493,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.6000000000000005,entropy_vn,1.5299820131879442,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.6000000000000005,mean_abs_L,0.2802721266187034,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.7,entropy_vn,1.5627720982267985,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.7,mean_abs_L,0.26337718485960765,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.800000000000001,entropy_vn,1.5565518362914668,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.800000000000001,mean_abs_L,0.25737481786888833,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.9,entropy_vn,1.5019598746721696,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
5.9,mean_abs_L,0.24746375832717563,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
6.0,entropy_vn,1.425648336530878,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
6.0,mean_abs_L,0.23662435912917237,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
